Blended_r0.611
     
  1.000000  0.000028
  0.999748  0.000116
  0.998993  0.000378
  0.997736  0.000816
  0.995977  0.001317
  0.993719  0.001942
  0.990964  0.002705
  0.987715  0.003352
  0.983974  0.004071
  0.979746  0.004889
  0.975036  0.005843
  0.969846  0.006899
  0.964184  0.008063
  0.958054  0.009335
  0.951463  0.010716
  0.944418  0.012147
  0.936925  0.013660
  0.928992  0.015271
  0.920627  0.016995
  0.911838  0.018806
  0.902635  0.020694
  0.893027  0.022670
  0.883022  0.024729
  0.872632  0.026838
  0.861867  0.029018
  0.850737  0.031264
  0.839255  0.033562
  0.827430  0.035908
  0.815276  0.038308
  0.802805  0.040743
  0.790028  0.043218
  0.776960  0.045718
  0.763613  0.048227
  0.750000  0.050767
  0.736136  0.053264
  0.722033  0.055794
  0.707708  0.058248
  0.693173  0.060707
  0.678443  0.063107
  0.663534  0.065459
  0.648460  0.067760
  0.633237  0.069977
  0.617879  0.072112
  0.602403  0.074192
  0.586824  0.076123
  0.571157  0.078035
  0.555419  0.079748
  0.539625  0.081435
  0.523791  0.082946
  0.507933  0.084373
  0.492067  0.085672
  0.476209  0.086816
  0.460375  0.087843
  0.444581  0.088738
  0.428843  0.089469
  0.413176  0.090110
  0.397597  0.090527
  0.382121  0.090873
  0.366763  0.090994
  0.351540  0.090999
  0.336466  0.090848
  0.321557  0.090495
  0.306827  0.090061
  0.292292  0.089354
  0.277967  0.088555
  0.263864  0.087577
  0.250000  0.086404
  0.236387  0.085174
  0.223040  0.083621
  0.209972  0.082080
  0.197195  0.080237
  0.184724  0.078356
  0.172570  0.076293
  0.160745  0.074056
  0.149263  0.071774
  0.138133  0.069250
  0.127368  0.066746
  0.116978  0.063999
  0.106973  0.061163
  0.097365  0.058329
  0.088162  0.055210
  0.079373  0.052184
  0.071008  0.049004
  0.063075  0.045710
  0.055582  0.042600
  0.048537  0.039230
  0.041946  0.035982
  0.035816  0.032900
  0.030154  0.029648
  0.024964  0.026610
  0.020254  0.023664
  0.016026  0.020608
  0.012285  0.017769
  0.009036  0.014907
  0.006281  0.012190
  0.004023  0.009443
  0.002264  0.005960
  0.001007  0.003469
  0.000252  0.000881
  0.000000  0.000004
  0.000252  -0.001595
  0.001007  -0.004462
  0.002264  -0.006201
  0.004023  -0.008181
  0.006281  -0.010182
  0.009036  -0.011662
  0.012285  -0.013381
  0.016026  -0.014737
  0.020254  -0.016116
  0.024964  -0.017494
  0.030154  -0.018603
  0.035816  -0.019813
  0.041946  -0.020937
  0.048537  -0.021907
  0.055582  -0.022923
  0.063075  -0.023855
  0.071008  -0.024718
  0.079373  -0.025518
  0.088162  -0.026309
  0.097365  -0.027051
  0.106973  -0.027666
  0.116978  -0.028306
  0.127368  -0.028808
  0.138133  -0.029246
  0.149263  -0.029658
  0.160745  -0.029912
  0.172570  -0.030162
  0.184724  -0.030300
  0.197195  -0.030376
  0.209972  -0.030419
  0.223040  -0.030368
  0.236387  -0.030307
  0.250000  -0.030152
  0.263864  -0.029971
  0.277967  -0.029744
  0.292292  -0.029453
  0.306827  -0.029154
  0.321557  -0.028758
  0.336466  -0.028358
  0.351540  -0.027895
  0.366763  -0.027394
  0.382121  -0.026874
  0.397597  -0.026281
  0.413176  -0.025691
  0.428843  -0.025029
  0.444581  -0.024356
  0.460375  -0.023654
  0.476209  -0.022912
  0.492067  -0.022173
  0.507933  -0.021381
  0.523791  -0.020591
  0.539625  -0.019788
  0.555419  -0.018964
  0.571157  -0.018158
  0.586824  -0.017318
  0.602403  -0.016507
  0.617879  -0.015679
  0.633237  -0.014872
  0.648460  -0.014073
  0.663534  -0.013288
  0.678443  -0.012520
  0.693173  -0.011779
  0.707708  -0.011053
  0.722033  -0.010363
  0.736136  -0.009688
  0.750000  -0.009042
  0.763613  -0.008428
  0.776960  -0.007822
  0.790028  -0.007271
  0.802805  -0.006718
  0.815276  -0.006212
  0.827430  -0.005728
  0.839255  -0.005257
  0.850737  -0.004844
  0.861867  -0.004439
  0.872632  -0.004070
  0.883022  -0.003744
  0.893027  -0.003424
  0.902635  -0.003137
  0.911838  -0.002890
  0.920627  -0.002651
  0.928992  -0.002424
  0.936925  -0.002247
  0.944418  -0.002084
  0.951463  -0.001941
  0.958054  -0.001863
  0.964184  -0.001809
  0.969846  -0.001755
  0.975036  -0.001705
  0.979746  -0.001665
  0.983974  -0.001496
  0.987715  -0.001327
  0.990964  -0.001160
  0.993719  -0.000843
  0.995977  -0.000583
  0.997736  -0.000369
  0.998993  -0.000148
  0.999748  -0.000016
  1.000000  0.000028
