Blended_r0.525
     
  1.000000  0.000034
  0.999748  0.000131
  0.998993  0.000420
  0.997736  0.000902
  0.995977  0.001439
  0.993719  0.002108
  0.990964  0.002923
  0.987715  0.003579
  0.983974  0.004300
  0.979746  0.005124
  0.975036  0.006093
  0.969846  0.007164
  0.964184  0.008347
  0.958054  0.009643
  0.951463  0.011047
  0.944418  0.012492
  0.936925  0.014018
  0.928992  0.015642
  0.920627  0.017379
  0.911838  0.019204
  0.902635  0.021104
  0.893027  0.023090
  0.883022  0.025158
  0.872632  0.027270
  0.861867  0.029453
  0.850737  0.031702
  0.839255  0.033997
  0.827430  0.036345
  0.815276  0.038743
  0.802805  0.041178
  0.790028  0.043657
  0.776960  0.046156
  0.763613  0.048671
  0.750000  0.051214
  0.736136  0.053720
  0.722033  0.056261
  0.707708  0.058727
  0.693173  0.061201
  0.678443  0.063623
  0.663534  0.065994
  0.648460  0.068327
  0.633237  0.070568
  0.617879  0.072739
  0.602403  0.074855
  0.586824  0.076825
  0.571157  0.078781
  0.555419  0.080532
  0.539625  0.082260
  0.523791  0.083817
  0.507933  0.085277
  0.492067  0.086629
  0.476209  0.087802
  0.460375  0.088876
  0.444581  0.089806
  0.428843  0.090577
  0.413176  0.091260
  0.397597  0.091709
  0.382121  0.092098
  0.366763  0.092248
  0.351540  0.092288
  0.336466  0.092170
  0.321557  0.091839
  0.306827  0.091441
  0.292292  0.090741
  0.277967  0.089962
  0.263864  0.088990
  0.250000  0.087818
  0.236387  0.086594
  0.223040  0.085022
  0.209972  0.083466
  0.197195  0.081604
  0.184724  0.079686
  0.172570  0.077606
  0.160745  0.075315
  0.149263  0.073000
  0.138133  0.070421
  0.127368  0.067851
  0.116978  0.065064
  0.106973  0.062148
  0.097365  0.059255
  0.088162  0.056056
  0.079373  0.052942
  0.071008  0.049690
  0.063075  0.046307
  0.055582  0.043112
  0.048537  0.039667
  0.041946  0.036355
  0.035816  0.033199
  0.030154  0.029910
  0.024964  0.026847
  0.020254  0.023838
  0.016026  0.020783
  0.012285  0.017923
  0.009036  0.015015
  0.006281  0.012307
  0.004023  0.009503
  0.002264  0.006135
  0.001007  0.003728
  0.000252  0.000948
  0.000000  0.000005
  0.000252  -0.001539
  0.001007  -0.004547
  0.002264  -0.006309
  0.004023  -0.008396
  0.006281  -0.010531
  0.009036  -0.012125
  0.012285  -0.013983
  0.016026  -0.015476
  0.020254  -0.016976
  0.024964  -0.018502
  0.030154  -0.019738
  0.035816  -0.021087
  0.041946  -0.022341
  0.048537  -0.023455
  0.055582  -0.024622
  0.063075  -0.025681
  0.071008  -0.026700
  0.079373  -0.027649
  0.088162  -0.028585
  0.097365  -0.029485
  0.106973  -0.030246
  0.116978  -0.031038
  0.127368  -0.031681
  0.138133  -0.032258
  0.149263  -0.032806
  0.160745  -0.033180
  0.172570  -0.033555
  0.184724  -0.033801
  0.197195  -0.033986
  0.209972  -0.034133
  0.223040  -0.034179
  0.236387  -0.034218
  0.250000  -0.034150
  0.263864  -0.034058
  0.277967  -0.033913
  0.292292  -0.033698
  0.306827  -0.033475
  0.321557  -0.033140
  0.336466  -0.032801
  0.351540  -0.032387
  0.366763  -0.031928
  0.382121  -0.031446
  0.397597  -0.030876
  0.413176  -0.030308
  0.428843  -0.029653
  0.444581  -0.028981
  0.460375  -0.028272
  0.476209  -0.027511
  0.492067  -0.026752
  0.507933  -0.025923
  0.523791  -0.025094
  0.539625  -0.024243
  0.555419  -0.023365
  0.571157  -0.022500
  0.586824  -0.021592
  0.602403  -0.020708
  0.617879  -0.019803
  0.633237  -0.018911
  0.648460  -0.018026
  0.663534  -0.017147
  0.678443  -0.016284
  0.693173  -0.015441
  0.707708  -0.014612
  0.722033  -0.013815
  0.736136  -0.013029
  0.750000  -0.012272
  0.763613  -0.011540
  0.776960  -0.010817
  0.790028  -0.010144
  0.802805  -0.009468
  0.815276  -0.008837
  0.827430  -0.008228
  0.839255  -0.007631
  0.850737  -0.007089
  0.861867  -0.006557
  0.872632  -0.006061
  0.883022  -0.005608
  0.893027  -0.005164
  0.902635  -0.004754
  0.911838  -0.004384
  0.920627  -0.004027
  0.928992  -0.003687
  0.936925  -0.003399
  0.944418  -0.003132
  0.951463  -0.002891
  0.958054  -0.002733
  0.964184  -0.002601
  0.969846  -0.002475
  0.975036  -0.002358
  0.979746  -0.002256
  0.983974  -0.002003
  0.987715  -0.001754
  0.990964  -0.001514
  0.993719  -0.001097
  0.995977  -0.000756
  0.997736  -0.000475
  0.998993  -0.000192
  0.999748  -0.000022
  1.000000  0.000034
