Blended_r0.943
     
  1.000000  0.000004
  0.999748  0.000057
  0.998993  0.000218
  0.997736  0.000485
  0.995977  0.000843
  0.993719  0.001299
  0.990964  0.001855
  0.987715  0.002473
  0.983974  0.003178
  0.979746  0.003976
  0.975036  0.004873
  0.969846  0.005870
  0.964184  0.006959
  0.958054  0.008140
  0.951463  0.009432
  0.944418  0.010809
  0.936925  0.012272
  0.928992  0.013833
  0.920627  0.015505
  0.911838  0.017263
  0.902635  0.019102
  0.893027  0.021042
  0.883022  0.023064
  0.872632  0.025160
  0.861867  0.027328
  0.850737  0.029567
  0.839255  0.031873
  0.827430  0.034214
  0.815276  0.036619
  0.802805  0.039053
  0.790028  0.041516
  0.776960  0.044019
  0.763613  0.046502
  0.750000  0.049032
  0.736136  0.051493
  0.722033  0.053982
  0.707708  0.056389
  0.693173  0.058788
  0.678443  0.061102
  0.663534  0.063382
  0.648460  0.065560
  0.633237  0.067683
  0.617879  0.069677
  0.602403  0.071618
  0.586824  0.073399
  0.571157  0.075140
  0.555419  0.076700
  0.539625  0.078236
  0.523791  0.079564
  0.507933  0.080862
  0.492067  0.081955
  0.476209  0.082989
  0.460375  0.083831
  0.444581  0.084593
  0.428843  0.085167
  0.413176  0.085644
  0.397597  0.085937
  0.382121  0.086115
  0.366763  0.086123
  0.351540  0.085994
  0.336466  0.085713
  0.321557  0.085277
  0.306827  0.084704
  0.292292  0.083970
  0.277967  0.083095
  0.263864  0.082091
  0.250000  0.080913
  0.236387  0.079661
  0.223040  0.078182
  0.209972  0.076698
  0.197195  0.074929
  0.184724  0.073191
  0.172570  0.071194
  0.160745  0.069165
  0.149263  0.067014
  0.138133  0.064703
  0.127368  0.062457
  0.116978  0.059865
  0.106973  0.057341
  0.097365  0.054733
  0.088162  0.051928
  0.079373  0.049242
  0.071008  0.046340
  0.063075  0.043394
  0.055582  0.040611
  0.048537  0.037533
  0.041946  0.034535
  0.035816  0.031738
  0.030154  0.028632
  0.024964  0.025689
  0.020254  0.022991
  0.016026  0.019928
  0.012285  0.017170
  0.009036  0.014487
  0.006281  0.011733
  0.004023  0.009208
  0.002264  0.005278
  0.001007  0.002468
  0.000252  0.000619
  0.000000  0.000001
  0.000252  -0.001813
  0.001007  -0.004133
  0.002264  -0.005784
  0.004023  -0.007347
  0.006281  -0.008827
  0.009036  -0.009865
  0.012285  -0.011044
  0.016026  -0.011867
  0.020254  -0.012775
  0.024964  -0.013583
  0.030154  -0.014197
  0.035816  -0.014867
  0.041946  -0.015489
  0.048537  -0.015895
  0.055582  -0.016327
  0.063075  -0.016763
  0.071008  -0.017022
  0.079373  -0.017244
  0.088162  -0.017470
  0.097365  -0.017601
  0.106973  -0.017647
  0.116978  -0.017695
  0.127368  -0.017654
  0.138133  -0.017551
  0.149263  -0.017438
  0.160745  -0.017226
  0.172570  -0.016988
  0.184724  -0.016711
  0.197195  -0.016360
  0.209972  -0.015996
  0.223040  -0.015569
  0.236387  -0.015118
  0.250000  -0.014628
  0.263864  -0.014103
  0.277967  -0.013557
  0.292292  -0.012972
  0.306827  -0.012377
  0.321557  -0.011747
  0.336466  -0.011109
  0.351540  -0.010455
  0.366763  -0.009790
  0.382121  -0.009122
  0.397597  -0.008440
  0.413176  -0.007764
  0.428843  -0.007078
  0.444581  -0.006402
  0.460375  -0.005725
  0.476209  -0.005058
  0.492067  -0.004396
  0.507933  -0.003748
  0.523791  -0.003106
  0.539625  -0.002490
  0.555419  -0.001877
  0.571157  -0.001300
  0.586824  -0.000726
  0.602403  -0.000194
  0.617879  0.000332
  0.633237  0.000810
  0.648460  0.001276
  0.663534  0.001693
  0.678443  0.002094
  0.693173  0.002442
  0.707708  0.002767
  0.722033  0.003044
  0.736136  0.003287
  0.750000  0.003497
  0.763613  0.003656
  0.776960  0.003806
  0.790028  0.003883
  0.802805  0.003961
  0.815276  0.003980
  0.827430  0.003976
  0.839255  0.003959
  0.850737  0.003870
  0.861867  0.003785
  0.872632  0.003663
  0.883022  0.003494
  0.893027  0.003331
  0.902635  0.003143
  0.911838  0.002912
  0.920627  0.002692
  0.928992  0.002482
  0.936925  0.002228
  0.944418  0.001982
  0.951463  0.001748
  0.958054  0.001514
  0.964184  0.001267
  0.969846  0.001039
  0.975036  0.000831
  0.979746  0.000631
  0.983974  0.000471
  0.987715  0.000332
  0.990964  0.000216
  0.993719  0.000145
  0.995977  0.000086
  0.997736  0.000043
  0.998993  0.000021
  0.999748  0.000008
  1.000000  0.000004
